2020-10-06 13:25:01,49
2020-10-06 13:30:01,46
2020-10-06 13:35:01,47
2020-10-06 13:40:01,47
2020-10-06 13:45:01,46
2020-10-06 13:50:01,45
2020-10-06 13:55:01,44
2020-10-06 14:00:02,44
2020-10-06 14:05:01,45
2020-10-06 14:10:01,43
2020-10-06 14:15:02,46
2020-10-06 14:20:01,44
2020-10-06 14:25:01,45
2020-10-06 14:30:01,41
2020-10-06 14:35:01,43
2020-10-06 14:40:01,42
2020-10-06 14:45:01,43
2020-10-06 14:50:01,41
2020-10-06 14:55:01,43
2020-10-06 15:00:02,40
2020-10-06 15:05:01,39
2020-10-06 15:10:01,38
2020-10-06 15:15:01,39
2020-10-06 15:20:01,38
2020-10-06 15:25:01,38
2020-10-06 15:30:01,39
2020-10-06 15:35:01,40
2020-10-06 15:40:01,37
2020-10-06 15:45:02,39
2020-10-06 15:50:01,35
2020-10-06 15:55:01,38
2020-10-06 16:00:01,35
2020-10-06 16:05:01,37
2020-10-06 16:10:01,34
2020-10-06 16:15:01,36
2020-10-06 16:20:01,33
2020-10-06 16:25:01,36
2020-10-06 16:30:02,33
2020-10-06 16:35:01,35
2020-10-06 16:40:01,33
2020-10-06 16:45:01,34
2020-10-06 16:50:01,33
2020-10-06 16:55:02,32
2020-10-06 17:00:01,32
2020-10-06 17:05:02,28
2020-10-06 17:10:01,29
2020-10-06 17:15:01,32
2020-10-06 17:20:01,30
2020-10-06 17:25:01,31
2020-10-06 17:30:01,30
2020-10-06 17:35:02,31
2020-10-06 17:40:01,30
2020-10-06 17:45:01,30
2020-10-06 17:50:01,28
2020-10-06 17:55:01,30
2020-10-06 18:00:01,28
2020-10-06 18:05:01,29
2020-10-06 18:10:01,27
2020-10-06 18:15:02,28
2020-10-06 18:20:01,27
2020-10-06 18:25:01,28
2020-10-06 18:30:01,26
2020-10-06 18:35:01,28
2020-10-06 18:40:01,27
2020-10-06 18:45:01,27
2020-10-06 18:50:01,26
2020-10-06 18:55:01,27
2020-10-06 19:00:02,26
2020-10-06 19:05:01,27
2020-10-06 19:10:01,25
2020-10-06 19:15:01,24
2020-10-06 19:20:01,25
2020-10-06 19:25:01,26
2020-10-06 19:30:01,25
2020-10-06 19:35:01,26
2020-10-06 19:40:01,25
2020-10-06 19:45:01,26
2020-10-06 19:50:01,24
2020-10-06 19:55:01,26
2020-10-06 20:00:01,25
2020-10-06 20:05:01,26
2020-10-06 20:10:01,25
2020-10-06 20:15:01,26
2020-10-06 20:20:01,24
2020-10-06 20:25:01,25
2020-10-06 20:30:01,25
2020-10-06 20:35:02,26
2020-10-06 20:40:01,24
2020-10-06 20:45:01,25
2020-10-06 20:50:01,25
2020-10-06 20:55:01,26
2020-10-06 21:00:01,25
2020-10-06 21:05:01,26
2020-10-06 21:10:01,24
2020-10-06 21:15:02,27
2020-10-06 21:20:01,25
2020-10-06 21:25:01,27
2020-10-06 21:30:01,25
2020-10-06 21:35:01,27
2020-10-06 21:40:01,26
2020-10-06 21:45:01,28
2020-10-06 21:50:01,26
2020-10-06 21:55:01,22
2020-10-06 22:00:02,26
2020-10-06 22:05:01,29
2020-10-06 22:10:01,28
2020-10-06 22:15:01,29
2020-10-06 22:20:01,26
2020-10-06 22:25:01,27
2020-10-06 22:30:01,29
2020-10-06 22:35:01,30
2020-10-06 22:40:01,30
2020-10-06 22:45:02,30
2020-10-06 22:50:01,27
2020-10-06 22:55:01,32
2020-10-06 23:00:01,31
2020-10-06 23:05:01,32
2020-10-06 23:10:01,32
2020-10-06 23:15:01,31
2020-10-06 23:20:01,33
2020-10-06 23:25:01,34
2020-10-06 23:30:02,32
2020-10-06 23:35:01,34
2020-10-06 23:40:01,34
2020-10-06 23:45:01,36
2020-10-06 23:50:01,35
2020-10-06 23:55:01,35
2020-10-07 00:00:01,36
2020-10-07 00:05:01,38
2020-10-07 00:10:02,37
2020-10-07 00:15:01,38
2020-10-07 00:20:01,38
2020-10-07 00:25:01,40
2020-10-07 00:30:01,39
2020-10-07 00:35:01,38
2020-10-07 00:40:01,38
2020-10-07 00:45:01,42
2020-10-07 00:50:01,39
2020-10-07 00:55:01,43
2020-10-07 01:00:02,41
2020-10-07 01:05:01,42
2020-10-07 01:10:01,44
2020-10-07 01:15:01,42
2020-10-07 01:20:01,42
2020-10-07 01:25:01,46
2020-10-07 01:30:01,46
2020-10-07 01:35:01,47
2020-10-07 01:40:01,46
2020-10-07 01:45:02,46
2020-10-07 01:50:01,47
2020-10-07 01:55:01,46
2020-10-07 02:00:01,47
2020-10-07 02:05:01,45
2020-10-07 02:10:01,51
2020-10-07 02:15:01,50
2020-10-07 02:20:01,52
2020-10-07 02:25:01,54
2020-10-07 02:30:02,51
2020-10-07 02:35:01,50
2020-10-07 02:40:01,48
2020-10-07 02:45:01,35
2020-10-07 02:50:01,52
2020-10-07 02:55:01,57
2020-10-07 03:00:01,57
2020-10-07 03:05:01,57
2020-10-07 03:10:01,56
2020-10-07 03:15:01,57
2020-10-07 03:20:02,56
2020-10-07 03:25:01,59
2020-10-07 03:30:01,60
2020-10-07 03:35:01,59
2020-10-07 03:40:01,56
2020-10-07 03:45:01,63
2020-10-07 03:50:01,63
2020-10-07 03:55:01,59
2020-10-07 04:00:01,63
2020-10-07 04:05:02,67
2020-10-07 04:10:01,63
2020-10-07 04:15:01,65
2020-10-07 04:20:01,66
2020-10-07 04:25:01,66
2020-10-07 04:30:01,59
2020-10-07 04:35:01,64
2020-10-07 04:40:01,66
2020-10-07 04:45:01,57
2020-10-07 04:50:02,65
2020-10-07 04:55:01,68
2020-10-07 05:00:01,68
2020-10-07 05:05:01,67
2020-10-07 05:10:01,62
2020-10-07 05:15:01,62
2020-10-07 05:20:01,73
2020-10-07 05:25:01,69
2020-10-07 05:30:01,74
2020-10-07 05:35:02,74
2020-10-07 05:40:01,73
2020-10-07 05:45:01,76
2020-10-07 05:50:01,79
2020-10-07 05:55:01,68
2020-10-07 06:00:01,64
2020-10-07 06:05:01,71
2020-10-07 06:10:01,79
2020-10-07 06:15:01,67
2020-10-07 06:20:01,74
2020-10-07 06:25:02,68
2020-10-07 06:30:01,81
2020-10-07 06:35:01,81
2020-10-07 06:40:01,74
2020-10-07 06:45:01,62
2020-10-07 06:50:01,87
2020-10-07 06:55:01,69
2020-10-07 07:00:01,79
2020-10-07 07:05:01,63
2020-10-07 07:10:01,69
2020-10-07 07:15:02,83
2020-10-07 07:20:01,78
2020-10-07 07:25:01,89
2020-10-07 07:30:01,78
2020-10-07 07:35:01,69
2020-10-07 07:40:01,78
2020-10-07 07:45:01,79
2020-10-07 07:50:01,59
2020-10-07 07:55:01,93
2020-10-07 08:00:02,88
2020-10-07 08:05:01,85
2020-10-07 08:10:01,58
2020-10-07 08:15:01,80
2020-10-07 08:20:01,93
2020-10-07 08:25:01,82
2020-10-07 08:30:01,90
2020-10-07 08:35:01,88
2020-10-07 08:40:01,88
2020-10-07 08:45:02,62
2020-10-07 08:50:01,59
2020-10-07 08:55:01,82
2020-10-07 09:00:01,94
2020-10-07 09:05:01,95
2020-10-07 09:10:01,87
2020-10-07 09:15:01,89
2020-10-07 09:20:01,88
2020-10-07 09:25:01,92
2020-10-07 09:30:02,74
2020-10-07 09:35:01,104
2020-10-07 09:40:01,97
2020-10-07 09:45:01,92
2020-10-07 09:50:01,100
2020-10-07 09:55:01,85
2020-10-07 10:00:01,67
2020-10-07 10:05:02,93
2020-10-07 10:10:01,97
2020-10-07 10:15:01,99
2020-10-07 10:20:01,94
2020-10-07 10:25:01,73
2020-10-07 10:30:01,93
2020-10-07 10:35:01,93
2020-10-07 10:40:02,100
2020-10-07 10:45:01,63
2020-10-07 10:50:02,104
2020-10-07 10:55:01,98
2020-10-07 11:00:01,68
2020-10-07 11:05:02,81
2020-10-07 11:10:02,64
2020-10-07 11:15:01,97
2020-10-07 11:20:01,103
2020-10-07 11:25:02,97
2020-10-07 11:30:01,69
2020-10-07 11:35:01,77
2020-10-07 11:40:02,111
2020-10-07 11:45:01,78
2020-10-07 11:50:01,87
2020-10-07 11:55:01,86
2020-10-07 12:00:01,96
2020-10-07 12:05:02,89
2020-10-07 12:10:01,75
2020-10-07 12:15:01,84
2020-10-07 12:20:01,63
2020-10-07 12:25:01,103
2020-10-07 12:30:02,80
2020-10-07 12:35:01,71
2020-10-07 12:40:01,96
2020-10-07 12:45:01,95
2020-10-07 12:50:01,84
2020-10-07 12:55:01,101
2020-10-07 13:00:01,89
2020-10-07 13:05:01,92
2020-10-07 13:10:01,59
2020-10-07 13:15:01,85
2020-10-07 13:20:01,88
2020-10-07 13:25:01,76
2020-10-07 13:30:01,95
2020-10-07 13:35:01,98
2020-10-07 13:40:02,64
2020-10-07 13:45:01,95
2020-10-07 13:50:01,98
2020-10-07 13:55:01,96
2020-10-07 14:00:01,99
2020-10-07 14:05:01,71
2020-10-07 14:10:01,89
2020-10-07 14:15:01,96
2020-10-07 14:20:01,78
2020-10-07 14:25:02,95
2020-10-07 14:30:01,77
2020-10-07 14:35:01,82
2020-10-07 14:40:01,94
2020-10-07 14:45:01,89
2020-10-07 14:50:01,95
2020-10-07 14:55:01,100
2020-10-07 15:00:01,95
2020-10-07 15:05:01,104
2020-10-07 15:10:02,61
2020-10-07 15:15:01,103
2020-10-07 15:20:01,104
2020-10-07 15:25:01,90
2020-10-07 15:30:02,101
2020-10-07 15:35:01,70
2020-10-07 15:40:01,74
2020-10-07 15:45:02,79
2020-10-07 15:50:02,97
2020-10-07 15:55:02,98
2020-10-07 16:00:01,103
2020-10-07 16:05:01,77
2020-10-07 16:10:02,69
2020-10-07 16:15:01,99
2020-10-07 16:20:02,102
2020-10-07 16:25:01,76
2020-10-07 16:30:02,90
2020-10-07 16:35:01,108
2020-10-07 16:40:02,81
2020-10-07 16:45:02,57
2020-10-07 16:50:01,91
2020-10-07 16:55:01,106
2020-10-07 17:00:01,83
2020-10-07 17:05:01,89
2020-10-07 17:10:02,76
2020-10-07 17:15:01,70
2020-10-07 17:20:01,78
2020-10-07 17:25:01,59
2020-10-07 17:30:01,75
2020-10-07 17:35:01,96
2020-10-07 17:40:02,98
2020-10-07 17:45:01,79
2020-10-07 17:50:01,86
2020-10-07 17:55:02,87
2020-10-07 18:00:01,78
2020-10-07 18:05:01,91
2020-10-07 18:10:03,83
2020-10-07 18:15:01,83
2020-10-07 18:20:01,70
2020-10-07 18:25:01,87
2020-10-07 18:30:02,90
2020-10-07 18:35:01,87
2020-10-07 18:40:02,70
2020-10-07 18:45:01,80
2020-10-07 18:50:02,67
2020-10-07 18:55:03,92
2020-10-07 19:00:03,77
2020-10-07 19:05:01,90
2020-10-07 19:10:02,61
2020-10-07 19:15:01,72
2020-10-07 19:20:01,84
2020-10-07 19:25:01,66
2020-10-07 19:30:01,74
2020-10-07 19:35:02,86
2020-10-07 19:40:01,83
2020-10-07 19:45:01,84
2020-10-07 19:50:01,52
2020-10-07 19:55:01,78
2020-10-07 20:00:02,81
2020-10-07 20:05:01,83
2020-10-07 20:10:01,78
2020-10-07 20:15:01,80
2020-10-07 20:20:02,75
2020-10-07 20:25:01,52
2020-10-07 20:30:05,76
2020-10-07 20:35:01,71
2020-10-07 20:40:01,74
2020-10-07 20:45:02,64
2020-10-07 20:50:01,68
2020-10-07 20:55:02,76
2020-10-07 21:00:01,72
2020-10-07 21:05:01,67
2020-10-07 21:10:01,64
2020-10-07 21:15:02,67
2020-10-07 21:20:01,69
2020-10-07 21:25:01,70
2020-10-07 21:30:01,71
2020-10-07 21:35:02,62
2020-10-07 21:40:01,66
2020-10-07 21:45:02,64
2020-10-07 21:50:01,64
2020-10-07 21:55:01,69
2020-10-07 22:00:04,57
2020-10-07 22:05:01,63
2020-10-07 22:10:01,62
2020-10-07 22:15:01,64
2020-10-07 22:20:02,63
2020-10-07 22:25:01,64
2020-10-07 22:30:01,63
2020-10-07 22:35:01,62
2020-10-07 22:40:01,57
2020-10-07 22:45:02,60
2020-10-07 22:50:01,60
2020-10-07 22:55:01,58
2020-10-07 23:00:01,57
2020-10-07 23:05:02,59
2020-10-07 23:10:01,58
2020-10-07 23:15:01,58
2020-10-07 23:20:01,57
2020-10-07 23:25:02,55
2020-10-07 23:30:01,54
2020-10-07 23:35:01,49
2020-10-07 23:40:01,53
2020-10-07 23:45:01,53
2020-10-07 23:50:02,52
2020-10-07 23:55:01,53
2020-10-08 00:00:01,51
2020-10-08 00:05:01,52
2020-10-08 00:10:02,50
2020-10-08 00:15:01,49
2020-10-08 00:20:01,49
2020-10-08 00:25:01,49
2020-10-08 00:30:01,45
2020-10-08 00:35:02,48
2020-10-08 00:40:01,45
2020-10-08 00:45:01,46
2020-10-08 00:50:01,46
2020-10-08 00:55:02,46
2020-10-08 01:00:02,45
2020-10-08 01:05:02,45
2020-10-08 01:10:01,44
2020-10-08 01:15:01,44
2020-10-08 01:20:01,43
2020-10-08 01:25:01,42
2020-10-08 01:30:02,42
2020-10-08 01:35:01,42
2020-10-08 01:40:01,40
2020-10-08 01:45:01,41
2020-10-08 01:50:02,39
2020-10-08 01:55:01,39
2020-10-08 02:00:01,38
2020-10-08 02:05:01,39
